Firecrest	NP	Firecrest
Regulus	NP	Regulus
madeirensis	NN	madeirensis
and	CC	and
the	DT	the
Madeiran	NP	Madeiran
Chaffinch	NP	Chaffinch
Fingilla	NP	Fingilla
coelebs	NNS	coelebs
madeirensis	NN	madeirensis
.	SENT	.
In	IN	in
the	DT	the
Laurisilva	NN	Laurisilva
there	EX	there
are	VBP	be
more	JJR	more
than	IN	than
500	CD	@card@
endemic	JJ	endemic
species	NNS	specie
of	IN	of
invertebrates	NNS	invertebrate
,	,	,
including	VVG	include
insects	NNS	insect
,	,	,
arachnids	NNS	arachnid
and	CC	and
mollusks	NNS	mollusk
.	SENT	.
&nbsp	NN	&nbsp
;	:	;
&nbsp	NN	&nbsp
;	:	;
The	DT	the
property	NN	property
is	VBZ	be
a	DT	a
wetland	NN	wetland
of	IN	of
around	RB	around
16,000	CD	@card@
ha	NP	ha
comprising	VVG	comprise
a	DT	a
large	JJ	large
lake	NN	lake
surrounded	VVN	surround
by	IN	by
streams	NNS	stream
,	,	,
ponds	NNS	pond
and	CC	and
backwaters	NNS	backwater
.	SENT	.
This	DT	this
habitat	NN	habitat
hosts	VVZ	host
more	JJR	more
than	IN	than
1.5	CD	@card@
million	CD	million
birds	NNS	bird
of	IN	of
365	CD	@card@
species	NNS	specie
including	VVG	include
over	IN	over
120	CD	@card@
species	NNS	specie
of	IN	of
Palaearctic	JJ	Palaearctic
migrants	NNS	migrant
.	SENT	.
The	DT	the
property	NN	property
is	VBZ	be
a	DT	a
vital	JJ	vital
sanctuary	NN	sanctuary
for	IN	for
nesting	VVG	nest
species	NNS	specie
such	JJ	such
as	IN	as
the	DT	the
white	JJ	white
pelican	NN	pelican
(	(	(
<em>
Pelecanus	NP	Pelecanus
onocrotalus	NP	onocrotalus
</em>
)	)	)
,	,	,
the	DT	the
purple	JJ	purple
heron	NN	heron
(	(	(
<em>
Ardea	NP	Ardea
purpurea	NP	purpurea
)	)	)
,	,	,
</em>
the	DT	the
African	JJ	African
spoonbill	NN	spoonbill
(	(	(
<em>
Platalea	NN	Platalea
alba	NN	alba
</em>
)	)	)
,	,	,
the	DT	the
great	JJ	great
egret	NN	egret
(	(	(
<em>
Casmerodius	NP	Casmerodius
albus	NP	Albus
</em>
)	)	)
,	,	,
the	DT	the
night	NN	night
heron	NN	heron
(	(	(
<em>
Nycticorax	NP	Nycticorax
</em>
nycticorax	NN	nycticorax
)	)	)
and	CC	and
the	DT	the
cormorant	NN	cormorant
(	(	(
<em>
Phalacrocorax	NP	Phalacrocorax
carbo	NP	Carbo
</em>
)	)	)
.	SENT	.
The	DT	the
property	NN	property
also	RB	also
contains	VVZ	contain
large	JJ	large
populations	NNS	population
of	IN	of
crocodiles	NNS	crocodile
and	CC	and
manatees	NNS	manatee
.	SENT	.
<br />
<u>
<br />
</u>
<strong>
Integrity	NN	integrity
<br />
</strong>
The	DT	the
park	NN	park
boundaries	NNS	boundary
are	VBP	be
correctly	RB	correctly
defined	VVN	define
,	,	,
but	CC	but
the	DT	the
property	NN	property
faces	VVZ	face
significant	JJ	significant
threats	NNS	threat
:	:	:
agricultural	JJ	agricultural
chemicals	NNS	chemical
are	VBP	be
a	DT	a
source	NN	source
of	IN	of
water	NN	water
pollution	NN	pollution
for	IN	for
the	DT	the
Senegal	NP	Senegal
River	NP	River
,	,	,
threatening	VVG	threaten
the	DT	the
delicate	JJ	delicate
balance	NN	balance
of	IN	of
the	DT	the
food	NN	food
chain	NN	chain
;	:	;
and	CC	and
the	DT	the
construction	NN	construction
of	IN	of
a	DT	a
downstream	JJ	downstream
dam	NN	dam
project	NN	project
could	MD	could
severely	RB	severely
disrupt	VV	disrupt
the	DT	the
hydrological	JJ	hydrological
equilibrium	NN	equilibrium
of	IN	of
the	DT	the
property	NN	property
.	SENT	.
Following	VVG	follow
the	DT	the
start-up	NN	start-up
of	IN	of
the	DT	the
Diama	NP	Diama
dam	NN	dam
,	,	,
located	VVN	locate
downstream	RB	downstream
from	IN	from
the	DT	the
park	NN	park
,	,	,
the	DT	the
water	NN	water
balance	NN	balance
of	IN	of
the	DT	the
property	NN	property
was	VBD	be
severely	RB	severely
disrupted	VVN	disrupt
.	SENT	.
This	DT	this
resulted	VVD	result
in	IN	in
the	DT	the
proliferation	NN	proliferation
of	IN	of
invasive	JJ	invasive
aquatic	JJ	aquatic
plants	NNS	plant
(	(	(
<em>
Pistia	NP	Pistia
stratoites	NNS	stratoites
,	,	,
Lavinia	NP	Lavinia
molesta	NP	molesta
,	,	,
Typha	NP	Typha
australis	NNS	australis
,	,	,
</em>
etc.	FW	etc.
)	)	)
,	,	,
the	DT	the
reduced	VVN	reduce
amplitude	NN	amplitude
of	IN	of
water	NN	water
levels	NNS	level
,	,	,
and	CC	and
decrease	VV	decrease
and	CC	and
/	SYM	/
or	CC	or
disappearance	NN	disappearance
of	IN	of
some	DT	some
bird	NN	bird
colonies	NNS	colony
.	SENT	.
For	IN	for
these	DT	these
reasons	NNS	reason
,	,	,
the	DT	the
property	NN	property
was	VBD	be
inscribed	VVN	inscribe
on	IN	on
the	DT	the
List	NP	List
of	IN	of
World	NP	World
Heritage	NP	Heritage
in	IN	in
Danger	NP	Danger
during	IN	during
the	DT	the
periods	NNS	period
1984-1988	CD	@card@
and	CC	and
2000-2006	CD	@card@
.	SENT	.
<br />
<br />
<strong>
Protection	NN	protection
and	CC	and
management	NN	management
requirements	NNS	requirement
<br />
</strong>
The	DT	the
protection	NN	protection
of	IN	of
the	DT	the
property	NN	property
is	VBZ	be
governed	VVN	govern
by	IN	by
various	JJ	various
national	JJ	national
laws	NNS	law
,	,	,
and	CC	and
a	DT	a
development	NN	development
and	CC	and
management	NN	management
plan	NN	plan
has	VHZ	have
been	VBN	be
developed	VVN	develop
.	SENT	.
No	DT	no
manner	NN	manner
of	IN	of
exploitation	NN	exploitation
is	VBZ	be
permitted	VVN	permit
except	IN	except
for	IN	for
scientific	JJ	scientific
purposes	NNS	purpose
.	SENT	.
The	DT	the
property	NN	property
is	VBZ	be
managed	VVN	manage
by	IN	by
a	DT	a
management	NN	management
administration	NN	administration
under	IN	under
the	DT	the
direct	JJ	direct
supervision	NN	supervision
of	IN	of
the	DT	the
State	NN	state
through	IN	through
the	DT	the
Ministry	NP	Ministry
of	IN	of
Environment	NP	Environment
and	CC	and
Sustainable	NP	Sustainable
Development	NP	Development
and	CC	and
the	DT	the
National	NP	National
Parks	NPS	Parks
Directorate	NP	Directorate
.	SENT	.
This	DT	this
administration	NN	administration
works	VVZ	work
closely	RB	closely
with	IN	with
an	DT	an
inter-village	NN	inter-village
committee	NN	committee
assisted	VVN	assist
by	IN	by
a	DT	a
team	NN	team
of	IN	of
eco	NN	eco
guards	NNS	guard
involving	VVG	involve
local	JJ	local
communities	NNS	community
in	IN	in
solving	VVG	solve
management	NN	management
problems	NNS	problem
.	SENT	.
With	IN	with
great	JJ	great
effort	NN	effort
,	,	,
the	DT	the
State	NP	State
Party	NP	Party
reduced	VVD	reduce
the	DT	the
proliferation	NN	proliferation
of	IN	of
invasive	JJ	invasive
species	NNS	specie
representing	VVG	represent
such	PDT	such
a	DT	a
threat	NN	threat
that	IN/that	that
they	PP	they
must	MD	must
be	VB	be
completely	RB	completely
eradicated	VVN	eradicate
.	SENT	.
This	DT	this
effort	NN	effort
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
management	NN	management
priorities	NNS	priority
of	IN	of
the	DT	the
property	NN	property
,	,	,
even	RB	even
if	IN	if
the	DT	the
main	JJ	main
concern	NN	concern
is	VBZ	be
the	DT	the
restoration	NN	restoration
of	IN	of
the	DT	the
ecological	JJ	ecological
characteristics	NNS	characteristic
of	IN	of
the	DT	the
property	NN	property
in	IN	in
the	DT	the
long	JJ	long
term	NN	term
,	,	,
rdea	NN	rdea
to	TO	to
ensure	VV	ensure
the	DT	the
return	NN	return
of	IN	of
the	DT	the
bird	NN	bird
population	NN	population
to	TO	to
its	PP$	its
previous	JJ	previous
levels	NNS	level
.	SENT	.
Niokolo-Koba	NP	Niokolo-Koba
National	NP	National
Park	NP	Park
contains	VVZ	contain
all	PDT	all
the	DT	the
unique	JJ	unique
ecosystems	NNS	ecosystem
of	IN	of
the	DT	the
Sudanese	JJ	Sudanese
bioclimatic	JJ	bioclimatic
zone	NN	zone
such	JJ	such
as	IN	as
major	JJ	major
waterways	NNS	waterway
(	(	(
the	DT	the
Gambia	NP	Gambia
,	,	,
Sereko	NP	Sereko
,	,	,
Niokolo	NP	Niokolo
,	,	,
Koulountou	NP	Koulountou
)	)	)
,	,	,
gallery-forests	NNS	gallery-forests
,	,	,
herbaceous	JJ	herbaceous
savanna	NN	savanna
floodplains	NNS	floodplains
,	,	,
ponds	NNS	pond
,	,	,
dry	JJ	dry
forests	NNS	forest
--	:	--
dense	JJ	dense
or	CC	or
with	IN	with
clearings	NNS	clearing
--	:	--
rocky	JJ	rocky
slopes	NNS	slope
and	CC	and
hills	NNS	hill
and	CC	and
barren	JJ	barren
Bowés	NNS	Bowés
.	SENT	.
The	DT	the
property	NN	property
has	VHZ	have
a	DT	a
remarkable	JJ	remarkable
diversity	NN	diversity
of	IN	of
wildlife	NN	wildlife
,	,	,
unique	JJ	unique
in	IN	in
the	DT	the
sub-region	NN	sub-region
.	SENT	.
It	PP	it
counts	VVZ	count
more	JJR	more
than	IN	than
70	CD	@card@
species	NNS	specie
of	IN	of
mammals	NNS	mammal
,	,	,
329	CD	@card@
species	NNS	specie
of	IN	of
birds	NNS	bird
,	,	,
36	CD	@card@
species	NNS	specie
of	IN	of
reptiles	NNS	reptile
,	,	,
20	CD	@card@
species	NNS	specie
of	IN	of
amphibians	NNS	amphibian
and	CC	and
a	DT	a
large	JJ	large
number	NN	number
of	IN	of
invertebrates	NNS	invertebrate
.	SENT	.
Lions	NNS	lion
,	,	,
reputedly	RB	reputedly
the	DT	the
largest	JJS	large
in	IN	in
Africa	NP	Africa
,	,	,
are	VBP	be
a	DT	a
special	JJ	special
attraction	NN	attraction
,	,	,
as	RB	as
well	RB	well
as	IN	as
the	DT	the
Derby	NP	Derby
Eland	NP	Eland
,	,	,
the	DT	the
largest	JJS	large
antelope	NN	antelope
in	IN	in
existence	NN	existence
.	SENT	.
Other	JJ	other
important	JJ	important
species	NNS	specie
are	VBP	be
also	RB	also
present	JJ	present
,	,	,
such	JJ	such
as	IN	as
the	DT	the
elephant	NN	elephant
,	,	,
leopard	NN	leopard
,	,	,
African	JJ	African
wild	JJ	wild
dog	NN	dog
and	CC	and
chimpanzee	NN	chimpanzee
.	SENT	.
The	DT	the
wealth	NN	wealth
of	IN	of
habitats	NNS	habitat
should	MD	should
be	VB	be
noted	VVN	note
,	,	,
along	RB	along
with	IN	with
the	DT	the
diversity	NN	diversity
of	IN	of
flora	NN	flora
,	,	,
with	IN	with
over	IN	over
1,500	CD	@card@
important	JJ	important
plant	NN	plant
species	NNS	specie
.	SENT	.
Aldabra	NP	Aldabra
provides	VVZ	provide
an	DT	an
outstanding	JJ	outstanding
natural	JJ	natural
laboratory	NN	laboratory
for	IN	for
scientific	JJ	scientific
research	NN	research
and	CC	and
discovery	NN	discovery
.	SENT	.
The	DT	the
atoll	NN	atoll
constitutes	VVZ	constitute
a	DT	a
refuge	NN	refuge
for	IN	for
over	IN	over
400	CD	@card@
endemic	JJ	endemic
species	NNS	specie
and	CC	and
subspecies	NN	subspecies
(	(	(
including	VVG	include
vertebrates	NNS	vertebrate
,	,	,
invertebrates	NNS	invertebrate
and	CC	and
plants	NNS	plant
)	)	)
.	SENT	.
These	DT	these
include	VVP	include
a	DT	a
population	NN	population
of	IN	of
over	IN	over
100,000	CD	@card@
Aldabra	NP	Aldabra
Giant	NP	Giant
Tortoise	NP	Tortoise
.	SENT	.
The	DT	the
tortoises	NNS	tortoise
are	VBP	be
the	DT	the
last	JJ	last
survivors	NNS	survivor
of	IN	of
a	DT	a
life	NN	life
form	NN	form
once	RB	once
found	VVD	find
on	IN	on
other	JJ	other
Indian	JJ	Indian
Ocean	NP	Ocean
islands	NNS	island
and	CC	and
Aldabra	NP	Aldabra
is	VBZ	be
now	RB	now
their	PP$	their
only	JJ	only
remaining	VVG	remain
habitat	NN	habitat
.	SENT	.
The	DT	the
tortoise	NN	tortoise
population	NN	population
is	VBZ	be
the	DT	the
largest	JJS	large
in	IN	in
the	DT	the
world	NN	world
and	CC	and
is	VBZ	be
entirely	RB	entirely
self-sustaining	VVG	self-sustain
:	:	:
all	PDT	all
the	DT	the
elements	NNS	element
of	IN	of
its	PP$	its
intricate	JJ	intricate
interrelationship	NN	interrelationship
with	IN	with
the	DT	the
natural	JJ	natural
environment	NN	environment
are	VBP	be
evident	JJ	evident
.	SENT	.
There	EX	there
are	VBP	be
also	RB	also
globally	RB	globally
important	JJ	important
breeding	VVG	breed
populations	NNS	population
of	IN	of
endangered	JJ	endangered
green	JJ	green
turtles	NNS	turtle
,	,	,
and	CC	and
critically	RB	critically
endangered	VVN	endanger
hawksbill	NN	hawksbill
turtles	NNS	turtle
are	VBP	be
also	RB	also
present	JJ	present
.	SENT	.
The	DT	the
property	NN	property
is	VBZ	be
a	DT	a
significant	JJ	significant
natural	JJ	natural
habitat	NN	habitat
for	IN	for
birds	NNS	bird
,	,	,
with	IN	with
two	CD	two
recorded	JJ	recorded
endemic	JJ	endemic
species	NNS	specie
(	(	(
Aldabra	NP	Aldabra
Brush	NP	Brush
Warbler	NP	Warbler
and	CC	and
Aldabra	NP	Aldabra
Drongo	NP	Drongo
)	)	)
,	,	,
and	CC	and
another	DT	another
eleven	NN	eleven
birds	NNS	bird
which	WDT	which
have	VHP	have
distinct	JJ	distinct
subspecies	NN	subspecies
,	,	,
amongst	IN	amongst
which	WDT	which
is	VBZ	be
the	DT	the
White-throated	NP	White-throated
Rail	NP	Rail
,	,	,
the	DT	the
last	JJ	last
remaining	VVG	remain
flightless	JJ	flightless
bird	NN	bird
of	IN	of
the	DT	the
Western	NP	Western
Indian	NP	Indian
Ocean	NP	Ocean
.	SENT	.
There	EX	there
are	VBP	be
vast	JJ	vast
waterbird	NN	waterbird
colonies	NNS	colony
including	VVG	include
the	DT	the
second	JJ	second
largest	JJS	large
frigatebird	NN	frigatebird
colonies	NNS	colony
in	IN	in
the	DT	the
world	NN	world
and	CC	and
one	CD	one
of	IN	of
the	DT	the
world	NN	world
's	VBZ	be
only	RB	only
two	CD	two
oceanic	JJ	oceanic
flamingo	JJ	flamingo
populations	NNS	population
.	SENT	.
The	DT	the
pristine	JJ	pristine
fringing	VVG	fringe
reef	NN	reef
system	NN	system
and	CC	and
coral	JJ	coral
habitat	NN	habitat
are	VBP	be
in	IN	in
excellent	JJ	excellent
health	NN	health
and	CC	and
distinguished	VVD	distinguish
by	IN	by
their	PP$	their
intactness	NN	intactness
and	CC	and
the	DT	the
sheer	JJ	sheer
abundance	NN	abundance
and	CC	and
size	NN	size
of	IN	of
species	NNS	specie
contained	VVN	contain
within	IN	within
them	PP	them
.	SENT	.
The	DT	the
five	CD	five
interlinked	VVN	interlink
ecosystems	NNS	ecosystem
found	VVN	find
in	IN	in
iSimangaliso	NP	iSimangaliso
provide	VVP	provide
habitat	NN	habitat
for	IN	for
a	DT	a
significant	JJ	significant
diversity	NN	diversity
of	IN	of
African	JJ	African
biota	NN	biota
,	,	,
including	VVG	include
a	DT	a
large	JJ	large
number	NN	number
of	IN	of
threatened	JJ	threatened
and/or	CC	and/or
endemic	JJ	endemic
species	NNS	specie
.	SENT	.
The	DT	the
species	NN	species
lists	VVZ	list
for	IN	for
iSimangaliso	NN	iSimangaliso
are	VBP	be
the	DT	the
lengthiest	JJS	lengthy
in	IN	in
the	DT	the
region	NN	region
and	CC	and
population	NN	population
sizes	NNS	size
for	IN	for
most	JJS	most
of	IN	of
them	PP	them
are	VBP	be
viable	JJ	viable
.	SENT	.
Of	IN	of
the	DT	the
over	IN	over
6,500	CD	@card@
plant	NN	plant
and	CC	and
animal	JJ	animal
(	(	(
including	VVG	include
521	CD	@card@
bird	NN	bird
)	)	)
species	NNS	specie
recorded	VVN	record
from	IN	from
the	DT	the
Park	NP	Park
<a name="_ftnref1" href="file:///U:/WHC/doccen/Statutory_Meetings/2011%20Bahrain/Doc_Prep/Item%208E/Version%20for%20the%20database%20-%20not%20in%20italics/whc11-35com-8Ee.doc#_ftn1">
</a>
<!-- [if !supportFootnotes]-->
[	SYM	[
1	CD	@card@
]	SYM	]
<!--[endif]-->
,	,	,
populations	NNS	population
of	IN	of
species	NNS	specie
of	IN	of
conservation	NN	conservation
importance	NN	importance
include	VVP	include
11	CD	@card@
species	NNS	specie
endemic	JJ	endemic
to	TO	to
the	DT	the
park	NN	park
,	,	,
108	CD	@card@
species	NNS	specie
endemic	JJ	endemic
to	TO	to
South	NP	South
Africa	NP	Africa
,	,	,
while	IN	while
467	CD	@card@
species	NNS	specie
are	VBP	be
listed	VVN	list
as	IN	as
threatened	VVN	threaten
in	IN	in
South	NP	South
Africa	NP	Africa
.	SENT	.
The	DT	the
outstanding	JJ	outstanding
diversity	NN	diversity
of	IN	of
habitats	NNS	habitat
(	(	(
terrestrial	JJ	terrestrial
,	,	,
wetland	NP	wetland
,	,	,
coastal	JJ	coastal
and	CC	and
aquatic	JJ	aquatic
)	)	)
supports	VVZ	support
a	DT	a
wide	JJ	wide
variety	NN	variety
of	IN	of
animal	JJ	animal
species	NNS	specie
,	,	,
some	DT	some
at	IN	at
the	DT	the
northern	JJ	northern
and	CC	and
many	JJ	many
at	IN	at
the	DT	the
southern	JJ	southern
limit	NN	limit
of	IN	of
their	PP$	their
range	NN	range
.	SENT	.
The	DT	the
Cape	NP	Cape
Floral	NP	Floral
Region	NP	Region
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
richest	JJS	rich
areas	NNS	area
for	IN	for
plants	NNS	plant
when	WRB	when
compared	VVN	compare
to	TO	to
any	DT	any
similar	JJ	similar
sized	JJ	sized
area	NN	area
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
It	PP	it
represents	VVZ	represent
less	JJR	less
than	IN	than
0.5	CD	@card@
%	NN	%
of	IN	of
the	DT	the
area	NN	area
of	IN	of
Africa	NP	Africa
but	CC	but
is	VBZ	be
home	NN	home
to	TO	to
nearly	RB	nearly
20	CD	@card@
%	NN	%
of	IN	of
the	DT	the
continent’s	NN	continent’s
flora	NN	flora
.	SENT	.
The	DT	the
outstanding	JJ	outstanding
diversity	NN	diversity
,	,	,
density	NN	density
and	CC	and
endemism	NN	endemism
of	IN	of
the	DT	the
flora	NN	flora
are	VBP	be
among	IN	among
the	DT	the
highest	JJS	high
worldwide	JJ	worldwide
.	SENT	.
Some	DT	some
69	CD	@card@
%	NN	%
of	IN	of
the	DT	the
estimated	VVN	estimate
9,000	CD	@card@
plant	NN	plant
species	NNS	specie
in	IN	in
the	DT	the
region	NN	region
are	VBP	be
endemic	JJ	endemic
,	,	,
with	IN	with
1,736	CD	@card@
plant	NN	plant
species	NNS	specie
identified	VVN	identify
as	IN	as
threatened	VVN	threaten
and	CC	and
with	IN	with
3,087	CD	@card@
species	NNS	specie
of	IN	of
conservation	NN	conservation
concern	NN	concern
.	SENT	.
The	DT	the
Cape	NP	Cape
Floral	NP	Floral
Region	NP	Region
has	VHZ	have
been	VBN	be
identified	VVN	identify
as	IN	as
one	CD	one
of	IN	of
the	DT	the
world’s	JJ	world’s
35	CD	@card@
biodiversity	NN	biodiversity
hotspots	NNS	hotspot
.	SENT	.
Dungonab	NP	Dungonab
Bay	NP	Bay
–	:	-
Mukkawar	NP	Mukkawar
Marine	NP	Marine
National	NP	National
Park	NP	Park
(	(	(
DMNP	NP	DMNP
)	)	)
supports	VVZ	support
a	DT	a
globally	RB	globally
significant	JJ	significant
dugong	NN	dugong
population	NN	population
,	,	,
given	VVN	give
that	IN/that	that
the	DT	the
Red	NP	Red
Sea	NP	Sea
and	CC	and
the	DT	the
Persian	NP	Persian
Gulf	NP	Gulf
host	NN	host
the	DT	the
last	JJ	last
remaining	VVG	remain
healthy	JJ	healthy
populations	NNS	population
of	IN	of
this	DT	this
species	NN	species
in	IN	in
the	DT	the
Indian	NP	Indian
Ocean	NP	Ocean
.	SENT	.
The	DT	the
whale	NN	whale
and	CC	and
manta	NN	manta
ray	NN	ray
seasonal	JJ	seasonal
aggregations	NNS	aggregation
in	IN	in
DMNP	NP	DMNP
are	VBP	be
unique	JJ	unique
to	TO	to
the	DT	the
entire	JJ	entire
Western	NP	Western
Indian	NP	Indian
Ocean	NP	Ocean
Region	NP	Region
and	CC	and
the	DT	the
marine	JJ	marine
park	NN	park
is	VBZ	be
internationally	RB	internationally
recognized	VVN	recognize
as	IN	as
an	DT	an
Important	JJ	important
Bird	NP	Bird
Area	NP	Area
for	IN	for
both	DT	both
resident	NN	resident
and	CC	and
migratory	JJ	migratory
birds	NNS	bird
.	SENT	.
DMNP	NP	DMNP
is	VBZ	be
also	RB	also
unique	JJ	unique
as	IN	as
a	DT	a
home	NN	home
to	TO	to
species	NNS	specie
from	IN	from
different	JJ	different
biogeographic	JJ	biogeographic
origins	NNS	origin
:	:	:
both	DT	both
northern	JJ	northern
and	CC	and
southern	JJ	southern
Red	NP	Red
Sea	NP	Sea
species	NNS	specie
.	SENT	.
SMNP	NP	SMNP
lies	VVZ	lie
in	IN	in
a	DT	a
regional	JJ	regional
hotspot	NN	hotspot
for	IN	for
reef	NN	reef
fish	NN	fish
endemism	NN	endemism
.	SENT	.
The	DT	the
property	NN	property
supports	VVZ	support
a	DT	a
high	JJ	high
level	NN	level
of	IN	of
representation	NN	representation
of	IN	of
endemic	JJ	endemic
species	NNS	specie
found	VVN	find
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
,	,	,
including	VVG	include
the	DT	the
richest	JJS	rich
diversity	NN	diversity
of	IN	of
coral	JJ	coral
west	NN	west
of	IN	of
India	NP	India
and	CC	and
a	DT	a
number	NN	number
of	IN	of
coral	JJ	coral
species	NNS	specie
which	WDT	which
are	VBP	be
at	IN	at
the	DT	the
limits	NNS	limit
of	IN	of
their	PP$	their
global	JJ	global
range	NN	range
.	SENT	.
<strong>
</strong>
The	DT	the
Dong	NP	Dong
Phayayen-Khao	NP	Phayayen-Khao
Yai	NP	Yai
Forest	NP	Forest
Complex	NP	Complex
(	(	(
DPKY-FC	NP	DPKY-FC
)	)	)
contains	VVZ	contain
more	JJR	more
than	IN	than
800	CD	@card@
fauna	NNS	fauna
species	NNS	specie
,	,	,
including	VVG	include
112	CD	@card@
species	NNS	specie
of	IN	of
mammals	NNS	mammal
,	,	,
392	CD	@card@
species	NNS	specie
of	IN	of
birds	NNS	bird
and	CC	and
200	CD	@card@
reptiles	NNS	reptile
and	CC	and
amphibians	NNS	amphibian
.	SENT	.
The	DT	the
property	NN	property
is	VBZ	be
internationally	RB	internationally
important	JJ	important
for	IN	for
the	DT	the
conservation	NN	conservation
of	IN	of
globally	RB	globally
threatened	VVN	threaten
and	CC	and
endangered	VVN	endanger
mammal	NN	mammal
,	,	,
bird	NN	bird
and	CC	and
reptile	JJ	reptile
species	NNS	specie
that	WDT	that
are	VBP	be
recognised	VVN	recognise
as	IN	as
being	VBG	be
of	IN	of
outstanding	JJ	outstanding
universal	JJ	universal
value	NN	value
.	SENT	.
This	DT	this
includes	VVZ	include
1	CD	@card@
critically	RB	critically
endangered	VVN	endanger
,	,	,
4	CD	@card@
endangered	VVN	endanger
and	CC	and
19	CD	@card@
vulnerable	JJ	vulnerable
species	NNS	specie
.	SENT	.
The	DT	the
property	NN	property
contains	VVZ	contain
the	DT	the
last	JJ	last
substantial	JJ	substantial
area	NN	area
of	IN	of
globally	RB	globally
important	JJ	important
tropical	JJ	tropical
forest	NN	forest
ecosystems	NNS	ecosystem
of	IN	of
the	DT	the
Thailandian	NP	Thailandian
Monsoon	NP	Monsoon
Forest	NP	Forest
biogeographic	JJ	biogeographic
province	NN	province
in	IN	in
northeast	JJ	northeast
Thailand	NP	Thailand
,	,	,
which	WDT	which
in	IN	in
turn	NN	turn
can	MD	can
provide	VV	provide
a	DT	a
viable	JJ	viable
area	NN	area
for	IN	for
long-term	JJ	long-term
survival	NN	survival
of	IN	of
endangered	VVN	endanger
,	,	,
globally	RB	globally
important	JJ	important
species	NNS	specie
,	,	,
including	VVG	include
tiger	NN	tiger
,	,	,
elephant	NN	elephant
,	,	,
leopard	NN	leopard
cat	NN	cat
and	CC	and
banteng	NN	banteng
.	SENT	.
The	DT	the
unique	JJ	unique
overlap	VVP	overlap
of	IN	of
the	DT	the
range	NN	range
of	IN	of
two	CD	two
species	NNS	specie
of	IN	of
gibbon	NN	gibbon
,	,	,
including	VVG	include
the	DT	the
vulnerable	JJ	vulnerable
pileated	JJ	pileated
gibbon	NN	gibbon
,	,	,
further	RBR	further
adds	VVZ	add
to	TO	to
the	DT	the
global	JJ	global
value	NN	value
of	IN	of
the	DT	the
complex	NN	complex
.	SENT	.
In	IN	in
addition	NN	addition
to	TO	to
the	DT	the
resident	JJ	resident
species	NNS	specie
the	DT	the
complex	NN	complex
plays	VVZ	play
an	DT	an
important	JJ	important
role	NN	role
for	IN	for
the	DT	the
conservation	NN	conservation
of	IN	of
migratory	JJ	migratory
species	NNS	specie
,	,	,
including	VVG	include
the	DT	the
endangered	JJ	endangered
Spot-billed	NP	Spot-billed
Pelican	NP	Pelican
and	CC	and
critically	RB	critically
endangered	VVN	endanger
Greater	NP	Greater
Adjutant	NP	Adjutant
.	SENT	.
Thung	NP	Thung
Yai-Huai	NP	Yai-Huai
Kha	NP	Kha
Khaeng	NP	Khaeng
Wildlife	NP	Wildlife
Sanctuary	NP	Sanctuary
has	VHZ	have
exceptional	JJ	exceptional
species	NNS	specie
and	CC	and
habitat	NN	habitat
diversity	NN	diversity
.	SENT	.
The	DT	the
property	NN	property
supports	VVZ	support
many	JJ	many
wild	JJ	wild
plant	NN	plant
and	CC	and
animal	NN	animal
relatives	NNS	relative
of	IN	of
domestic	JJ	domestic
species	NNS	specie
,	,	,
with	IN	with
many	JJ	many
reaching	VVG	reach
the	DT	the
limits	NNS	limit
of	IN	of
their	PP$	their
distributions	NNS	distribution
in	IN	in
the	DT	the
sanctuary	NN	sanctuary
.	SENT	.
Species	NN	species
lists	NNS	list
have	VHP	have
been	VBN	be
compiled	VVN	compile
,	,	,
which	WDT	which
include	VVP	include
120	CD	@card@
mammals	NNS	mammal
,	,	,
400	CD	@card@
birds	NNS	bird
,	,	,
96	CD	@card@
reptiles	NNS	reptile
,	,	,
43	CD	@card@
amphibians	NNS	amphibian
,	,	,
and	CC	and
113	CD	@card@
freshwater	NN	freshwater
fish	NN	fish
.	SENT	.
In	IN	in
addition	NN	addition
to	TO	to
many	JJ	many
regional	JJ	regional
endemic	JJ	endemic
species	NNS	specie
and	CC	and
some	DT	some
28	CD	@card@
internationally	RB	internationally
threatened	VVN	threaten
species	NNS	specie
,	,	,
at	IN	at
least	JJS	least
one-third	NN	one-third
of	IN	of
all	DT	all
mainland	JJ	mainland
Southeast	NP	Southeast
Asia’s	NP	Asia’s
known	VVN	know
mammals	NNS	mammal
are	VBP	be
represented	VVN	represent
within	IN	within
the	DT	the
boundaries	NNS	boundary
of	IN	of
the	DT	the
property	NN	property
,	,	,
providing	VVG	provide
the	DT	the
major	JJ	major
stronghold	NN	stronghold
for	IN	for
the	DT	the
long-term	JJ	long-term
survival	NN	survival
of	IN	of
many	JJ	many
species	NNS	specie
.	SENT	.
Ichkeul	NP	Ichkeul
National	NP	National
Park	NP	Park
contains	VVZ	contain
important	JJ	important
natural	JJ	natural
habitats	NNS	habitat
as	IN	as
an	DT	an
essential	JJ	essential
wintering	VVG	winter
site	NN	site
for	IN	for
western	JJ	western
Palaearctic	JJ	Palaearctic
birds	NNS	bird
